PV_Origin,PV_Destination,PV_Distance_km,PV_Year,DV_Quantity_Rice
"Virac, Catanduanes",Legazpi City,72.82,2010,
"Virac, Catanduanes",Legazpi City,72.82,2011,
"Virac, Catanduanes",Legazpi City,72.82,2012,
"Virac, Catanduanes",Legazpi City,72.82,2013,
"Virac, Catanduanes",Legazpi City,72.82,2014,
"Virac, Catanduanes",Legazpi City,72.82,2015,
"Virac, Catanduanes",Legazpi City,72.82,2016,
"Virac, Catanduanes",Legazpi City,72.82,2017,
"Virac, Catanduanes",Legazpi City,72.82,2018,
"Virac, Catanduanes",Legazpi City,72.82,2019,
"Virac, Catanduanes",Legazpi City,72.82,2020,
"Virac, Catanduanes",Legazpi City,72.82,2021,
"Virac, Catanduanes",Legazpi City,72.82,2022,
"Virac, Catanduanes",Dumaguete City,485.92,1995,
"Virac, Catanduanes",Dumaguete City,485.92,1996,
"Virac, Catanduanes",Dumaguete City,485.92,1997,
"Virac, Catanduanes",Dumaguete City,485.92,1998,52
"Virac, Catanduanes",Dumaguete City,485.92,1999,
"Virac, Catanduanes",Dumaguete City,485.92,2000,
"Virac, Catanduanes",Dumaguete City,485.92,2001,
"Virac, Catanduanes",Dumaguete City,485.92,2002,
"Virac, Catanduanes",Dumaguete City,485.92,2003,
"Virac, Catanduanes",Dumaguete City,485.92,2004,
"Virac, Catanduanes",Dumaguete City,485.92,2005,
"Virac, Catanduanes",Dumaguete City,485.92,2006,
"Virac, Catanduanes",Dumaguete City,485.92,2007,
"Virac, Catanduanes",Dumaguete City,485.92,2008,
"Virac, Catanduanes",Dumaguete City,485.92,2009,
"Virac, Catanduanes",Dumaguete City,485.92,2010,
"Virac, Catanduanes",Dumaguete City,485.92,2011,
"Virac, Catanduanes",Dumaguete City,485.92,2012,
"Virac, Catanduanes",Dumaguete City,485.92,2013,
"Virac, Catanduanes",Dumaguete City,485.92,2014,
"Virac, Catanduanes",Dumaguete City,485.92,2015,
"Virac, Catanduanes",Dumaguete City,485.92,2016,
"Virac, Catanduanes",Dumaguete City,485.92,2017,
"Virac, Catanduanes",Dumaguete City,485.92,2018,
"Virac, Catanduanes",Dumaguete City,485.92,2019,
"Virac, Catanduanes",Dumaguete City,485.92,2020,
"Virac, Catanduanes",Dumaguete City,485.92,2021,
"Virac, Catanduanes",Dumaguete City,485.92,2022,
Naga City,Manila,261.07,1995,
Naga City,Manila,261.07,1996,
Naga City,Manila,261.07,1997,
Naga City,Manila,261.07,1998,
Naga City,Manila,261.07,1999,
Naga City,Manila,261.07,2000,
Naga City,Manila,261.07,2001,
Naga City,Manila,261.07,2002,
Naga City,Manila,261.07,2003,207
Naga City,Manila,261.07,2004,
Naga City,Manila,261.07,2005,
Naga City,Manila,261.07,2006,
Naga City,Manila,261.07,2007,
Naga City,Manila,261.07,2008,
Naga City,Manila,261.07,2009,
Naga City,Manila,261.07,2010,
Naga City,Manila,261.07,2011,
Naga City,Manila,261.07,2012,
Naga City,Manila,261.07,2013,
Naga City,Manila,261.07,2014,
Naga City,Manila,261.07,2015,
Naga City,Manila,261.07,2016,
Naga City,Manila,261.07,2017,
Naga City,Manila,261.07,2018,
Naga City,Manila,261.07,2019,
Naga City,Manila,261.07,2020,
Naga City,Manila,261.07,2021,
Naga City,Manila,261.07,2022,
Naga City,Cebu City,376.46,1995,
Naga City,Cebu City,376.46,1996,
Naga City,Cebu City,376.46,1997,
Naga City,Cebu City,376.46,1998,
Naga City,Cebu City,376.46,1999,
Naga City,Cebu City,376.46,2000,
Naga City,Cebu City,376.46,2001,
Naga City,Cebu City,376.46,2002,1
Naga City,Cebu City,376.46,2003,
Naga City,Cebu City,376.46,2004,
Naga City,Cebu City,376.46,2005,
Naga City,Cebu City,376.46,2006,
Naga City,Cebu City,376.46,2007,
Naga City,Cebu City,376.46,2008,
Naga City,Cebu City,376.46,2009,
Naga City,Cebu City,376.46,2010,
Naga City,Cebu City,376.46,2011,
Naga City,Cebu City,376.46,2012,
Naga City,Cebu City,376.46,2013,
Naga City,Cebu City,376.46,2014,
Naga City,Cebu City,376.46,2015,
Naga City,Cebu City,376.46,2016,
Naga City,Cebu City,376.46,2017,
Naga City,Cebu City,376.46,2018,
Naga City,Cebu City,376.46,2019,
Naga City,Cebu City,376.46,2020,
Naga City,Cebu City,376.46,2021,
Naga City,Cebu City,376.46,2022,
Zamboanga City,Manila,795.71,1995,
Zamboanga City,Manila,795.71,1996,37
Zamboanga City,Manila,795.71,1997,
Zamboanga City,Manila,795.71,1998,
Zamboanga City,Manila,795.71,1999,
Zamboanga City,Manila,795.71,2000,
Zamboanga City,Manila,795.71,2001,
Zamboanga City,Manila,795.71,2002,
Zamboanga City,Manila,795.71,2003,
Zamboanga City,Manila,795.71,2004,
Zamboanga City,Manila,795.71,2005,
Zamboanga City,Manila,795.71,2006,
Zamboanga City,Manila,795.71,2007,
Zamboanga City,Manila,795.71,2008,
Zamboanga City,Manila,795.71,2009,
Zamboanga City,Manila,795.71,2010,
Zamboanga City,Manila,795.71,2011,
Zamboanga City,Manila,795.71,2012,149
Zamboanga City,Manila,795.71,2013,73
Zamboanga City,Manila,795.71,2014,589
Zamboanga City,Manila,795.71,2015,
Zamboanga City,Manila,795.71,2016,75
Zamboanga City,Manila,795.71,2017,
Zamboanga City,Manila,795.71,2018,
Zamboanga City,Manila,795.71,2019,
Zamboanga City,Manila,795.71,2020,
Zamboanga City,Manila,795.71,2021,
Zamboanga City,Manila,795.71,2022,
Zamboanga City,Bacolod City,319.23,1995,
Zamboanga City,Bacolod City,319.23,1996,21
Zamboanga City,Bacolod City,319.23,1997,
Zamboanga City,Bacolod City,319.23,1998,
Zamboanga City,Bacolod City,319.23,1999,
Zamboanga City,Bacolod City,319.23,2000,
Zamboanga City,Bacolod City,319.23,2001,
Zamboanga City,Bacolod City,319.23,2002,
Zamboanga City,Bacolod City,319.23,2003,
Zamboanga City,Bacolod City,319.23,2004,
Zamboanga City,Bacolod City,319.23,2005,
Zamboanga City,Bacolod City,319.23,2006,
Zamboanga City,Bacolod City,319.23,2007,
Zamboanga City,Bacolod City,319.23,2008,
Zamboanga City,Bacolod City,319.23,2009,
Zamboanga City,Bacolod City,319.23,2010,
Zamboanga City,Bacolod City,319.23,2011,
Zamboanga City,Bacolod City,319.23,2012,
Zamboanga City,Bacolod City,319.23,2013,
Zamboanga City,Bacolod City,319.23,2014,
Zamboanga City,Bacolod City,319.23,2015,
Zamboanga City,Bacolod City,319.23,2016,
Zamboanga City,Bacolod City,319.23,2017,
Zamboanga City,Bacolod City,319.23,2018,
Zamboanga City,Bacolod City,319.23,2019,
Zamboanga City,Bacolod City,319.23,2020,
Zamboanga City,Bacolod City,319.23,2021,
Zamboanga City,Bacolod City,319.23,2022,
Zamboanga City,Cebu City,279.76,1995,
Zamboanga City,Cebu City,279.76,1996,
Zamboanga City,Cebu City,279.76,1997,
Zamboanga City,Cebu City,279.76,1998,
Zamboanga City,Cebu City,279.76,1999,
Zamboanga City,Cebu City,279.76,2000,
Zamboanga City,Cebu City,279.76,2001,
Zamboanga City,Cebu City,279.76,2002,1
Zamboanga City,Cebu City,279.76,2003,2
Zamboanga City,Cebu City,279.76,2004,
Zamboanga City,Cebu City,279.76,2005,
Zamboanga City,Cebu City,279.76,2006,
Zamboanga City,Cebu City,279.76,2007,
Zamboanga City,Cebu City,279.76,2008,
Zamboanga City,Cebu City,279.76,2009,
Zamboanga City,Cebu City,279.76,2010,
Zamboanga City,Cebu City,279.76,2011,
Zamboanga City,Cebu City,279.76,2012,
Zamboanga City,Cebu City,279.76,2013,
Zamboanga City,Cebu City,279.76,2014,
Zamboanga City,Cebu City,279.76,2015,
Zamboanga City,Cebu City,279.76,2016,
Zamboanga City,Cebu City,279.76,2017,
Zamboanga City,Cebu City,279.76,2018,
Zamboanga City,Cebu City,279.76,2019,
Zamboanga City,Cebu City,279.76,2020,
Zamboanga City,Cebu City,279.76,2021,
Zamboanga City,Cebu City,279.76,2022,
Zamboanga City,Davao City,258,1995,
Zamboanga City,Davao City,258,1996,
Zamboanga City,Davao City,258,1997,
Zamboanga City,Davao City,258,1998,
Zamboanga City,Davao City,258,1999,
Zamboanga City,Davao City,258,2000,
Zamboanga City,Davao City,258,2001,
Zamboanga City,Davao City,258,2002,
Zamboanga City,Davao City,258,2003,
Zamboanga City,Davao City,258,2004,
Zamboanga City,Davao City,258,2005,
Zamboanga City,Davao City,258,2006,
Zamboanga City,Davao City,258,2007,
Zamboanga City,Davao City,258,2008,
Zamboanga City,Davao City,258,2009,
Zamboanga City,Davao City,258,2010,10
Zamboanga City,Davao City,258,2011,
Zamboanga City,Davao City,258,2012,
Zamboanga City,Davao City,258,2013,
Zamboanga City,Davao City,258,2014,
Zamboanga City,Davao City,258,2015,
Zamboanga City,Davao City,258,2016,
Zamboanga City,Davao City,258,2017,
Zamboanga City,Davao City,258,2018,
Zamboanga City,Davao City,258,2019,
Zamboanga City,Davao City,258,2020,
Zamboanga City,Davao City,258,2021,
Zamboanga City,Davao City,258,2022,
Zamboanga City,Cotabato City,193.48,1995,
Zamboanga City,Cotabato City,193.48,1996,
Zamboanga City,Cotabato City,193.48,1997,
Zamboanga City,Cotabato City,193.48,1998,
Zamboanga City,Cotabato City,193.48,1999,
Zamboanga City,Cotabato City,193.48,2000,
Zamboanga City,Cotabato City,193.48,2001,
Zamboanga City,Cotabato City,193.48,2002,1
Zamboanga City,Cotabato City,193.48,2003,
Zamboanga City,Cotabato City,193.48,2004,
Zamboanga City,Cotabato City,193.48,2005,
Zamboanga City,Cotabato City,193.48,2006,
Zamboanga City,Cotabato City,193.48,2007,
Zamboanga City,Cotabato City,193.48,2008,
Zamboanga City,Cotabato City,193.48,2009,
Zamboanga City,Cotabato City,193.48,2010,
Zamboanga City,Cotabato City,193.48,2011,
Zamboanga City,Cotabato City,193.48,2012,
Zamboanga City,Cotabato City,193.48,2013,
Zamboanga City,Cotabato City,193.48,2014,
Zamboanga City,Cotabato City,193.48,2015,
Zamboanga City,Cotabato City,193.48,2016,
Zamboanga City,Cotabato City,193.48,2017,
Zamboanga City,Cotabato City,193.48,2018,
Zamboanga City,Cotabato City,193.48,2019,
Zamboanga City,Cotabato City,193.48,2020,
Zamboanga City,Cotabato City,193.48,2021,
Zamboanga City,Cotabato City,193.48,2022,
Zamboanga City,Cagayan de Oro City,150.42,1995,
Zamboanga City,Cagayan de Oro City,150.42,1996,
Zamboanga City,Cagayan de Oro City,150.42,1997,
Zamboanga City,Cagayan de Oro City,150.42,1998,
Zamboanga City,Cagayan de Oro City,150.42,1999,
Zamboanga City,Cagayan de Oro City,150.42,2000,1
Zamboanga City,Cagayan de Oro City,150.42,2001,
Zamboanga City,Cagayan de Oro City,150.42,2002,
Zamboanga City,Cagayan de Oro City,150.42,2003,
Zamboanga City,Cagayan de Oro City,150.42,2004,
Zamboanga City,Cagayan de Oro City,150.42,2005,
Zamboanga City,Cagayan de Oro City,150.42,2006,
Zamboanga City,Cagayan de Oro City,150.42,2007,
Zamboanga City,Cagayan de Oro City,150.42,2008,
Zamboanga City,Cagayan de Oro City,150.42,2009,
Zamboanga City,Cagayan de Oro City,150.42,2010,
Zamboanga City,Cagayan de Oro City,150.42,2011,
Zamboanga City,Cagayan de Oro City,150.42,2012,
Zamboanga City,Cagayan de Oro City,150.42,2013,
Zamboanga City,Cagayan de Oro City,150.42,2014,
Zamboanga City,Cagayan de Oro City,150.42,2015,
Zamboanga City,Cagayan de Oro City,150.42,2016,
Zamboanga City,Cagayan de Oro City,150.42,2017,
Zamboanga City,Cagayan de Oro City,150.42,2018,
Zamboanga City,Cagayan de Oro City,150.42,2019,
Zamboanga City,Cagayan de Oro City,150.42,2020,
Zamboanga City,Cagayan de Oro City,150.42,2021,
Zamboanga City,Cagayan de Oro City,150.42,2022,
Zamboanga City,Tacloban City,417.33,1995,
Zamboanga City,Tacloban City,417.33,1996,
Zamboanga City,Tacloban City,417.33,1997,
Zamboanga City,Tacloban City,417.33,1998,
Zamboanga City,Tacloban City,417.33,1999,
Zamboanga City,Tacloban City,417.33,2000,
Zamboanga City,Tacloban City,417.33,2001,
Zamboanga City,Tacloban City,417.33,2002,
Zamboanga City,Tacloban City,417.33,2003,
Zamboanga City,Tacloban City,417.33,2004,
Zamboanga City,Tacloban City,417.33,2005,
Zamboanga City,Tacloban City,417.33,2006,
Zamboanga City,Tacloban City,417.33,2007,
Zamboanga City,Tacloban City,417.33,2008,
Zamboanga City,Tacloban City,417.33,2009,
Zamboanga City,Tacloban City,417.33,2010,
Zamboanga City,Tacloban City,417.33,2011,
Zamboanga City,Tacloban City,417.33,2012,37
Zamboanga City,Tacloban City,417.33,2013,
Zamboanga City,Tacloban City,417.33,2014,
Zamboanga City,Tacloban City,417.33,2015,
Zamboanga City,Tacloban City,417.33,2016,
Zamboanga City,Tacloban City,417.33,2017,
Zamboanga City,Tacloban City,417.33,2018,
Zamboanga City,Tacloban City,417.33,2019,
Zamboanga City,Tacloban City,417.33,2020,
Zamboanga City,Tacloban City,417.33,2021,
Zamboanga City,Tacloban City,417.33,2022,
Zamboanga City,Puerto Princesa City,554.58,1995,
Zamboanga City,Puerto Princesa City,554.58,1996,
Zamboanga City,Puerto Princesa City,554.58,1997,
Zamboanga City,Puerto Princesa City,554.58,1998,
Zamboanga City,Puerto Princesa City,554.58,1999,
Zamboanga City,Puerto Princesa City,554.58,2000,
Zamboanga City,Puerto Princesa City,554.58,2001,
Zamboanga City,Puerto Princesa City,554.58,2002,
Zamboanga City,Puerto Princesa City,554.58,2003,
Zamboanga City,Puerto Princesa City,554.58,2004,
Zamboanga City,Puerto Princesa City,554.58,2005,
Zamboanga City,Puerto Princesa City,554.58,2006,
Zamboanga City,Puerto Princesa City,554.58,2007,
Zamboanga City,Puerto Princesa City,554.58,2008,
Zamboanga City,Puerto Princesa City,554.58,2009,
Zamboanga City,Puerto Princesa City,554.58,2010,
Zamboanga City,Puerto Princesa City,554.58,2011,
Zamboanga City,Puerto Princesa City,554.58,2012,
Zamboanga City,Puerto Princesa City,554.58,2013,
Zamboanga City,Puerto Princesa City,554.58,2014,
Zamboanga City,Puerto Princesa City,554.58,2015,
Zamboanga City,Puerto Princesa City,554.58,2016,3
Zamboanga City,Puerto Princesa City,554.58,2017,
Zamboanga City,Puerto Princesa City,554.58,2018,
Zamboanga City,Puerto Princesa City,554.58,2019,
Zamboanga City,Puerto Princesa City,554.58,2020,
Zamboanga City,Puerto Princesa City,554.58,2021,
Zamboanga City,Puerto Princesa City,554.58,2022,
Zamboanga City,Tawi-tawi,304.08,1995,
Zamboanga City,Tawi-tawi,304.08,1996,5
Zamboanga City,Tawi-tawi,304.08,1997,
Zamboanga City,Tawi-tawi,304.08,1998,
Zamboanga City,Tawi-tawi,304.08,1999,
Zamboanga City,Tawi-tawi,304.08,2000,
Zamboanga City,Tawi-tawi,304.08,2001,
Zamboanga City,Tawi-tawi,304.08,2002,
Zamboanga City,Tawi-tawi,304.08,2003,
Zamboanga City,Tawi-tawi,304.08,2004,
Zamboanga City,Tawi-tawi,304.08,2005,
Zamboanga City,Tawi-tawi,304.08,2006,
Zamboanga City,Tawi-tawi,304.08,2007,
Zamboanga City,Tawi-tawi,304.08,2008,
Zamboanga City,Tawi-tawi,304.08,2009,
Zamboanga City,Tawi-tawi,304.08,2010,
Zamboanga City,Tawi-tawi,304.08,2011,
Zamboanga City,Tawi-tawi,304.08,2012,
Zamboanga City,Tawi-tawi,304.08,2013,
Zamboanga City,Tawi-tawi,304.08,2014,
Zamboanga City,Tawi-tawi,304.08,2015,
Zamboanga City,Tawi-tawi,304.08,2016,
Zamboanga City,Tawi-tawi,304.08,2017,
Zamboanga City,Tawi-tawi,304.08,2018,
Zamboanga City,Tawi-tawi,304.08,2019,
Zamboanga City,Tawi-tawi,304.08,2020,
Zamboanga City,Tawi-tawi,304.08,2021,
Zamboanga City,Tawi-tawi,304.08,2022,
Dipolog City,Manila,717.57,1995,440
Dipolog City,Manila,717.57,1996,
Dipolog City,Manila,717.57,1997,440
Dipolog City,Manila,717.57,1998,
Dipolog City,Manila,717.57,1999,
Dipolog City,Manila,717.57,2000,450
Dipolog City,Manila,717.57,2001,387
Dipolog City,Manila,717.57,2002,
Dipolog City,Manila,717.57,2003,
Dipolog City,Manila,717.57,2004,
Dipolog City,Manila,717.57,2005,
Dipolog City,Manila,717.57,2006,
Dipolog City,Manila,717.57,2007,
Dipolog City,Manila,717.57,2008,
Dipolog City,Manila,717.57,2009,
Dipolog City,Manila,717.57,2010,
Dipolog City,Manila,717.57,2011,
Dipolog City,Manila,717.57,2012,
Dipolog City,Manila,717.57,2013,349
Dipolog City,Manila,717.57,2014,
Dipolog City,Manila,717.57,2015,
Dipolog City,Manila,717.57,2016,1117
Dipolog City,Manila,717.57,2017,
Dipolog City,Manila,717.57,2018,
Dipolog City,Manila,717.57,2019,83
Dipolog City,Manila,717.57,2020,
Dipolog City,Manila,717.57,2021,
Dipolog City,Manila,717.57,2022,173
"Jolo, Sulu",Cotabato City,452.73,1995,4
"Jolo, Sulu",Cotabato City,452.73,1996,
"Jolo, Sulu",Cotabato City,452.73,1997,4
"Jolo, Sulu",Cotabato City,452.73,1998,
"Jolo, Sulu",Cotabato City,452.73,1999,
"Jolo, Sulu",Cotabato City,452.73,2000,
"Jolo, Sulu",Cotabato City,452.73,2001,
"Jolo, Sulu",Cotabato City,452.73,2002,
"Jolo, Sulu",Cotabato City,452.73,2003,
"Jolo, Sulu",Cotabato City,452.73,2004,
"Jolo, Sulu",Cotabato City,452.73,2005,
"Jolo, Sulu",Cotabato City,452.73,2006,
"Jolo, Sulu",Cotabato City,452.73,2007,
"Jolo, Sulu",Cotabato City,452.73,2008,
"Jolo, Sulu",Cotabato City,452.73,2009,
"Jolo, Sulu",Cotabato City,452.73,2010,
"Jolo, Sulu",Cotabato City,452.73,2011,
"Jolo, Sulu",Cotabato City,452.73,2012,
"Jolo, Sulu",Cotabato City,452.73,2013,
"Jolo, Sulu",Cotabato City,452.73,2014,
"Jolo, Sulu",Cotabato City,452.73,2015,
"Jolo, Sulu",Cotabato City,452.73,2016,
"Jolo, Sulu",Cotabato City,452.73,2017,
"Jolo, Sulu",Cotabato City,452.73,2018,
"Jolo, Sulu",Cotabato City,452.73,2019,
"Jolo, Sulu",Cotabato City,452.73,2020,
"Jolo, Sulu",Cotabato City,452.73,2021,
"Jolo, Sulu",Cotabato City,452.73,2022,
Pagadian City,Cebu City,280.73,1995,3
Pagadian City,Cebu City,280.73,1996,
Pagadian City,Cebu City,280.73,1997,3
Pagadian City,Cebu City,280.73,1998,
Pagadian City,Cebu City,280.73,1999,
Pagadian City,Cebu City,280.73,2000,
Pagadian City,Cebu City,280.73,2001,
Pagadian City,Cebu City,280.73,2002,
Pagadian City,Cebu City,280.73,2003,
Pagadian City,Cebu City,280.73,2004,
Pagadian City,Cebu City,280.73,2005,
Pagadian City,Cebu City,280.73,2006,
Pagadian City,Cebu City,280.73,2007,
Pagadian City,Cebu City,280.73,2008,
Pagadian City,Cebu City,280.73,2009,
Pagadian City,Cebu City,280.73,2010,
Pagadian City,Cebu City,280.73,2011,
Pagadian City,Cebu City,280.73,2012,
Pagadian City,Cebu City,280.73,2013,
Pagadian City,Cebu City,280.73,2014,
Pagadian City,Cebu City,280.73,2015,
Pagadian City,Cebu City,280.73,2016,
Pagadian City,Cebu City,280.73,2017,
Pagadian City,Cebu City,280.73,2018,
Pagadian City,Cebu City,280.73,2019,
Pagadian City,Cebu City,280.73,2020,
Pagadian City,Cebu City,280.73,2021,
Pagadian City,Cebu City,280.73,2022,
"Tandag, Surigao del Sur",Manila,835.23,1995,48
"Tandag, Surigao del Sur",Manila,835.23,1996,124
"Tandag, Surigao del Sur",Manila,835.23,1997,48
"Tandag, Surigao del Sur",Manila,835.23,1998,226
"Tandag, Surigao del Sur",Manila,835.23,1999,
"Tandag, Surigao del Sur",Manila,835.23,2000,
"Tandag, Surigao del Sur",Manila,835.23,2001,
"Tandag, Surigao del Sur",Manila,835.23,2002,
"Tandag, Surigao del Sur",Manila,835.23,2003,
"Tandag, Surigao del Sur",Manila,835.23,2004,
"Tandag, Surigao del Sur",Manila,835.23,2005,
"Tandag, Surigao del Sur",Manila,835.23,2006,
"Tandag, Surigao del Sur",Manila,835.23,2007,
"Tandag, Surigao del Sur",Manila,835.23,2008,
"Tandag, Surigao del Sur",Manila,835.23,2009,
"Tandag, Surigao del Sur",Manila,835.23,2010,
"Tandag, Surigao del Sur",Manila,835.23,2011,
"Tandag, Surigao del Sur",Manila,835.23,2012,
"Tandag, Surigao del Sur",Manila,835.23,2013,
"Tandag, Surigao del Sur",Manila,835.23,2014,
"Tandag, Surigao del Sur",Manila,835.23,2015,
"Tandag, Surigao del Sur",Manila,835.23,2016,
"Tandag, Surigao del Sur",Manila,835.23,2017,
"Tandag, Surigao del Sur",Manila,835.23,2018,
"Tandag, Surigao del Sur",Manila,835.23,2019,
"Tandag, Surigao del Sur",Manila,835.23,2020,
"Tandag, Surigao del Sur",Manila,835.23,2021,
"Tandag, Surigao del Sur",Manila,835.23,2022,
"Tandag, Surigao del Sur",Cebu City,287.17,1995,
"Tandag, Surigao del Sur",Cebu City,287.17,1996,1
"Tandag, Surigao del Sur",Cebu City,287.17,1997,
"Tandag, Surigao del Sur",Cebu City,287.17,1998,
"Tandag, Surigao del Sur",Cebu City,287.17,1999,
"Tandag, Surigao del Sur",Cebu City,287.17,2000,
"Tandag, Surigao del Sur",Cebu City,287.17,2001,
"Tandag, Surigao del Sur",Cebu City,287.17,2002,
"Tandag, Surigao del Sur",Cebu City,287.17,2003,
"Tandag, Surigao del Sur",Cebu City,287.17,2004,
"Tandag, Surigao del Sur",Cebu City,287.17,2005,
"Tandag, Surigao del Sur",Cebu City,287.17,2006,
"Tandag, Surigao del Sur",Cebu City,287.17,2007,
"Tandag, Surigao del Sur",Cebu City,287.17,2008,
"Tandag, Surigao del Sur",Cebu City,287.17,2009,
"Tandag, Surigao del Sur",Cebu City,287.17,2010,
"Tandag, Surigao del Sur",Cebu City,287.17,2011,
"Tandag, Surigao del Sur",Cebu City,287.17,2012,
"Tandag, Surigao del Sur",Cebu City,287.17,2013,
"Tandag, Surigao del Sur",Cebu City,287.17,2014,
"Tandag, Surigao del Sur",Cebu City,287.17,2015,
"Tandag, Surigao del Sur",Cebu City,287.17,2016,
"Tandag, Surigao del Sur",Cebu City,287.17,2017,
"Tandag, Surigao del Sur",Cebu City,287.17,2018,
"Tandag, Surigao del Sur",Cebu City,287.17,2019,
"Tandag, Surigao del Sur",Cebu City,287.17,2020,
"Tandag, Surigao del Sur",Cebu City,287.17,2021,
"Tandag, Surigao del Sur",Cebu City,287.17,2022,
Puerto Princesa City,Manila,592.72,1995,
Puerto Princesa City,Manila,592.72,1996,85
Puerto Princesa City,Manila,592.72,1997,
Puerto Princesa City,Manila,592.72,1998,
Puerto Princesa City,Manila,592.72,1999,
Puerto Princesa City,Manila,592.72,2000,
Puerto Princesa City,Manila,592.72,2001,
Puerto Princesa City,Manila,592.72,2002,
Puerto Princesa City,Manila,592.72,2003,
Puerto Princesa City,Manila,592.72,2004,
Puerto Princesa City,Manila,592.72,2005,
Puerto Princesa City,Manila,592.72,2006,
Puerto Princesa City,Manila,592.72,2007,
Puerto Princesa City,Manila,592.72,2008,
Puerto Princesa City,Manila,592.72,2009,
Puerto Princesa City,Manila,592.72,2010,
Puerto Princesa City,Manila,592.72,2011,
Puerto Princesa City,Manila,592.72,2012,
Puerto Princesa City,Manila,592.72,2013,
Puerto Princesa City,Manila,592.72,2014,
Puerto Princesa City,Manila,592.72,2015,
Puerto Princesa City,Manila,592.72,2016,
Puerto Princesa City,Manila,592.72,2017,
Puerto Princesa City,Manila,592.72,2018,
Puerto Princesa City,Manila,592.72,2019,37
Puerto Princesa City,Manila,592.72,2020,
Puerto Princesa City,Manila,592.72,2021,
Puerto Princesa City,Manila,592.72,2022,
Puerto Princesa City,Iloilo City,433.31,1995,
Puerto Princesa City,Iloilo City,433.31,1996,
Puerto Princesa City,Iloilo City,433.31,1997,
Puerto Princesa City,Iloilo City,433.31,1998,
Puerto Princesa City,Iloilo City,433.31,1999,1
Puerto Princesa City,Iloilo City,433.31,2000,
Puerto Princesa City,Iloilo City,433.31,2001,
Puerto Princesa City,Iloilo City,433.31,2002,3
Puerto Princesa City,Iloilo City,433.31,2003,
Puerto Princesa City,Iloilo City,433.31,2004,2
Puerto Princesa City,Iloilo City,433.31,2005,
Puerto Princesa City,Iloilo City,433.31,2006,
Puerto Princesa City,Iloilo City,433.31,2007,
Puerto Princesa City,Iloilo City,433.31,2008,
Puerto Princesa City,Iloilo City,433.31,2009,
Puerto Princesa City,Iloilo City,433.31,2010,
Puerto Princesa City,Iloilo City,433.31,2011,
Puerto Princesa City,Iloilo City,433.31,2012,
Puerto Princesa City,Iloilo City,433.31,2013,
Puerto Princesa City,Iloilo City,433.31,2014,
Puerto Princesa City,Iloilo City,433.31,2015,
Puerto Princesa City,Iloilo City,433.31,2016,
Puerto Princesa City,Iloilo City,433.31,2017,
Puerto Princesa City,Iloilo City,433.31,2018,
Puerto Princesa City,Iloilo City,433.31,2019,
Puerto Princesa City,Iloilo City,433.31,2020,
Puerto Princesa City,Iloilo City,433.31,2021,
Puerto Princesa City,Iloilo City,433.31,2022,
Puerto Princesa City,"San Jose, Romblon",435.18,1995,
Puerto Princesa City,"San Jose, Romblon",435.18,1996,1
Puerto Princesa City,"San Jose, Romblon",435.18,1997,
Puerto Princesa City,"San Jose, Romblon",435.18,1998,
Puerto Princesa City,"San Jose, Romblon",435.18,1999,
Puerto Princesa City,"San Jose, Romblon",435.18,2000,
Puerto Princesa City,"San Jose, Romblon",435.18,2001,
Puerto Princesa City,"San Jose, Romblon",435.18,2002,
Puerto Princesa City,"San Jose, Romblon",435.18,2003,
Puerto Princesa City,"San Jose, Romblon",435.18,2004,
Puerto Princesa City,"San Jose, Romblon",435.18,2005,
Puerto Princesa City,"San Jose, Romblon",435.18,2006,
Puerto Princesa City,"San Jose, Romblon",435.18,2007,
Puerto Princesa City,"San Jose, Romblon",435.18,2008,
Puerto Princesa City,"San Jose, Romblon",435.18,2009,
Puerto Princesa City,"San Jose, Romblon",435.18,2010,
Puerto Princesa City,"San Jose, Romblon",435.18,2011,
Puerto Princesa City,"San Jose, Romblon",435.18,2012,
Puerto Princesa City,"San Jose, Romblon",435.18,2013,
Puerto Princesa City,"San Jose, Romblon",435.18,2014,
Puerto Princesa City,"San Jose, Romblon",435.18,2015,
Puerto Princesa City,"San Jose, Romblon",435.18,2016,
Puerto Princesa City,"San Jose, Romblon",435.18,2017,
Puerto Princesa City,"San Jose, Romblon",435.18,2018,
Puerto Princesa City,"San Jose, Romblon",435.18,2019,
Puerto Princesa City,"San Jose, Romblon",435.18,2020,
Puerto Princesa City,"San Jose, Romblon",435.18,2021,
Puerto Princesa City,"San Jose, Romblon",435.18,2022,
Roxas City,Manila,380.85,1995,87
Roxas City,Manila,380.85,1996,52
Roxas City,Manila,380.85,1997,87
Roxas City,Manila,380.85,1998,
Roxas City,Manila,380.85,1999,
Roxas City,Manila,380.85,2000,
Roxas City,Manila,380.85,2001,
Roxas City,Manila,380.85,2002,
Roxas City,Manila,380.85,2003,
Roxas City,Manila,380.85,2004,
Roxas City,Manila,380.85,2005,
Roxas City,Manila,380.85,2006,
Roxas City,Manila,380.85,2007,
Roxas City,Manila,380.85,2008,
Roxas City,Manila,380.85,2009,
Roxas City,Manila,380.85,2010,87
Roxas City,Manila,380.85,2011,
Roxas City,Manila,380.85,2012,
Roxas City,Manila,380.85,2013,
Roxas City,Manila,380.85,2014,
Roxas City,Manila,380.85,2015,
Roxas City,Manila,380.85,2016,
